lat,lon,stopId,tag,title
37.7924499,-122.4225999,16803,6803,Van Ness Ave & Clay St
37.79418,-122.423,16813,6813,Van Ness Ave & Jackson St
37.79608,-122.42333,16798,6798,Van Ness Ave & Broadway
37.7984899,-122.42393,16833,6833,Van Ness Ave & Union St
37.80258,-122.42464,16800,6800,Van Ness Ave & Chestnut St
37.8042899,-122.4249999,16806,6806,Van Ness Ave & Bay St
37.80516,-122.42525,16818,6818,Van Ness Ave & North Point St
37.8051099,-122.42541,16820,6820,Van Ness Ave & No. Point St
37.7236299,-122.45267,15926,5926,City College Terminal
37.72286,-122.4492899,15791,5791,Ocean Ave & Howth St
37.7229499,-122.44675,15781,5781,Ocean Ave & Balboa Park BART
37.7229,-122.4444,15805,5805,Ocean Ave & San Jose St
37.72326,-122.4412399,15800,5800,Ocean Ave & Otsego Ave
37.72357,-122.4385299,15783,5783,Ocean Ave & Cayuga Ave
37.7245399,-122.43481,15582,5582,Mission St & Brazil Ave
37.72636,-122.4335099,15586,5586,Mission St & Excelsior Ave
37.7287199,-122.43132,15620,5620,Mission St & Silver Ave
37.7306599,-122.42927,15624,5624,Mission St & Trumbull St
37.73404,-122.4259199,15605,5605,Mission St & Murray St
37.73591,-122.4244199,15613,5613,Mission St & Richland Ave
37.7374499,-122.42396,15596,5596,Mission St & Highland Ave
37.73887,-122.42387,15577,5577,Mission St & Appleton Ave
37.74105,-122.4227599,15583,5583,Mission St & Cortland Ave
37.7424099,-122.42194,15571,5571,Mission St & 30th St
37.74625,-122.4193999,17841,7841,Mission St & Power St
37.7495099,-122.4181,15567,5567,Mission St & 26th St
37.7523599,-122.4184,15565,5565,Mission St & 24th St
37.75582,-122.41871,15561,5561,Mission St & 22nd St
37.75911,-122.41902,15557,5557,Mission St & 20th St
37.76264,-122.41935,15553,5553,Mission St & 18th St
37.7651299,-122.41967,15551,5551,Mission St & 16th St
37.76862,-122.41993,15547,5547,Mission St & 14th St
37.77047,-122.4197799,15546,5546,Mission St & 13th St
37.7733199,-122.41862,16473,6473,S. Van Ness Ave & Mission St
37.7482099,-122.4589,15247,5247,Forest Hill Station
37.74649,-122.45644,16933,6933,Woodside Ave & Balceta Ave
37.74628,-122.45559,16935,6935,Woodside Ave & Hernandez Ave
37.7457,-122.4540599,16940,6940,Woodside Ave & Ulloa St
37.74562,-122.45222,16938,6938,Woodside Ave & Portola Dr
37.74636,-122.4476399,16112,6112,Portola Dr & Glenview Dr
37.7467,-122.4449999,14072,4072,Clipper St & Portola Dr
37.74602,-122.4434799,17228,7228,Duncan St & Amber Dr
37.74519,-122.44304,14454,4454,Duncan St & Cameo Way
37.7451999,-122.44141,14453,4453,Duncan St & Amber Dr
37.7452599,-122.44029,14455,4455,Duncan St & Diamond Heights Blvd
37.7435899,-122.43786,14369,4369,Diamond Heights Blvd & Gold Mine Dr W
37.7416999,-122.4357699,14364,4364,Diamond Heights Blvd & Diamond St W
37.7402899,-122.4358799,14368,4368,Diamond Heights Blvd Gold Mine Dr
37.7386,-122.4368999,14362,4362,Diamond Heights Blvd & Berkeley Way
37.7381999,-122.4374199,17251,7251,Diamond St & Diamond Heights Blvd
37.7384099,-122.43593,14393,4393,Diamond St & Conrad St
37.7388,-122.43463,14400,4400,Diamond St & Moffitt St
37.7382599,-122.43467,14383,4383,Diamond St & Arbor St
37.7373099,-122.4347499,14405,4405,Diamond St & Sussex St
37.7362299,-122.4344399,14402,4402,Diamond St & Surrey St
37.73447,-122.4339499,14389,4389,Diamond St & Chenery St
37.7334899,-122.43408,13696,3696,Bosworth St & Diamond St
37.73064,-122.43133,15330,5330,Lyell St & Alemany Blvd
37.7295899,-122.4331699,16394,6394,Silver Ave & Alemany Blvd
37.7287199,-122.43135,15621,5621,Mission St & Silver Ave
37.7261599,-122.43358,14572,4572,Excelsior Ave & Mission St
37.7255199,-122.4321899,14574,4574,Excelsior Ave & Paris St
37.72475,-122.43059,14571,4571,Excelsior Ave & Madrid St
37.7239899,-122.4289899,14573,4573,Excelsior Ave & Naples St
37.72251,-122.4300199,15476,5476,Naples St & Brazil Ave
37.72166,-122.42857,13759,3759,Brazil Ave & Athens St
37.72128,-122.42776,13763,3763,Brazil Ave & Moscow St
37.7208999,-122.4269899,13764,3764,Brazil Ave & Munich St
37.72052,-122.42616,13767,3767,Brazil Ave & Prague St
37.7190299,-122.42718,16082,6082,Prague St & Persia Ave
37.7191899,-122.4258,130913,30913,Dublin St & La Grande Ave
37.7191899,-122.4258,10913,913,Dublin St & La Grande Ave
37.72052,-122.42588,17248,7248,Brazil Ave & Prague St
37.7212199,-122.4274799,13762,3762,Brazil Ave & Moscow St
37.72162,-122.42829,13758,3758,Brazil Ave & Athens St
37.7223799,-122.4298999,13765,3765,Brazil Ave & Naples St
37.7231399,-122.4315099,13760,3760,Brazil Ave & Madrid St
37.72396,-122.43308,13766,3766,Brazil Ave & Paris St
37.7247199,-122.43465,13761,3761,Brazil Ave & Mission St
37.7263599,-122.43351,15586,5586,Mission St & Excelsior Ave
37.7289,-122.4314,16413,6413,Silver Ave & Mission St
37.7297899,-122.43326,16393,6393,Silver Ave & Alemany Blvd
37.7314,-122.42965,16212,6212,Rousseau St & Cayuga Ave
37.7318399,-122.4313199,16509,6509,Still St & Lyell St
37.7335999,-122.43401,13695,3695,Bosworth St & Diamond St
37.73446,-122.4338399,14388,4388,Diamond St & Chenery St
37.73608,-122.43433,14403,4403,Diamond St & Surrey St
37.73734,-122.43462,14404,4404,Diamond St & Sussex St
37.73868,-122.43447,14382,4382,Diamond St & Arbor St
37.73889,-122.4346,14401,4401,Diamond St & Moffitt St
37.7383,-122.4362999,14392,4392,Diamond St & Conrad St
37.7382199,-122.4372599,14395,4395,Diamond St & Diamond Heights Blvd
37.7386699,-122.43668,14361,4361,Diamond Heights Blvd & Berkeley Way
37.7402,-122.4357599,14360,4360,Diamond Heights & Addison St
37.7418499,-122.4356599,14363,4363,Diamond Heights Blvd & Diamond St
37.7436299,-122.43751,14367,4367,Diamond Heights Blvd & Gold Mine Dr
37.7452399,-122.43985,14366,4366,Diamond Heights Blvd & Duncan St
37.7469299,-122.4402,14359,4359,5157 Diamond Heights Blvd
37.74668,-122.4432099,17229,7229,Diamond Hts & Duncanst
37.7464599,-122.4479199,16015,6015,Portola Dr & Glenview Dr
37.7457699,-122.4524299,16937,6937,Woodside Ave & Portola Dr
37.74577,-122.4538299,16939,6939,Woodside Ave & Ulloa St
37.7463799,-122.4553499,16934,6934,Woodside Ave & Hernandez Ave
37.7472299,-122.4590799,15244,5244,Laguna Honda Blvd & Dewey Blvd
37.7482099,-122.4589,135247,35247,Forest Hill Station
37.7399699,-122.3884,17772,7772,New Hall & Hudson St
37.7393199,-122.3892599,13129,3129,3rd St & Innes Ave
37.7379299,-122.38962,13135,3135,3rd St & Kirkwood Ave
37.7347899,-122.39072,13143,3143,3rd St & Oakdale Ave
37.7322,-122.39123,16249,6249,Revere Ave & 3rd St
37.7316899,-122.3902899,16254,6254,Revere Ave & Lane St
37.7295599,-122.3865599,16252,6252,Revere Ave & Jennings St
37.7285,-122.38469,16250,6250,Revere Ave & Ingalls St
37.7273499,-122.38563,15111,5111,Ingalls St & Thomas Ave
37.7261099,-122.38677,15114,5114,Ingalls St & Van Dyke Ave
37.7270299,-122.3885399,16839,6839,Van Dyke Ave & Jennings St
37.7280799,-122.3904199,16841,6841,Van Dyke Ave & Keith St
37.7291999,-122.3922399,16843,6843,Van Dyke Ave & Lane St
37.7293799,-122.39295,16968,6968,Williams Ave & 3rd St
37.7297299,-122.39525,16970,6970,Williams Ave & Reddy St
37.7309799,-122.39504,16184,6184,Reddy St & Thornton Ave
37.7317999,-122.3955499,16703,6703,Topeka Ave & Newhall St
37.7332999,-122.3976199,16702,6702,Topeka Ave & Bridge View Dr
37.7318399,-122.3994,13721,3721,Bridgeview Dr & Scotia Ave
37.73037,-122.3999099,16844,6844,Vesta St & Phelps St
37.7291199,-122.40101,15931,5931,Phelps St & Carroll Ave
37.72808,-122.4019299,15933,5933,Phelps St & Egbert Ave
37.7277399,-122.40324,13018,3018,Bacon St & San Bruno Ave
37.72744,-122.4045099,13685,3685,Bacon St & Girard St
37.7269099,-122.40648,13687,3687,Bacon St & Goettingen St
37.7266699,-122.40746,13020,3020,Bacon St & Somerset St
37.72522,-122.40812,15029,5029,Holyoke St & Wayland St
37.72374,-122.4084099,16978,6978,Woolsey St & Hamilton St
37.72349,-122.4094099,16971,6971,Woolsey St & Bowdoin St
37.7227099,-122.41238,16980,6980,Woolsey St & University St
37.72499,-122.41339,16789,6789,University St & Bacon St
37.7273899,-122.4143899,16792,6792,University St & Felton St
37.72702,-122.4163399,14581,4581,Felton St & Amherst St
37.7264,-122.4187399,14583,4583,Felton St & Cambridge St
37.7259699,-122.42028,14587,4587,Felton St & Harvard St
37.7256,-122.4220399,14589,4589,Felton St & Madison St
37.7251999,-122.42324,14593,4593,Felton St & Peru Ave
37.72487,-122.4241299,13681,3681,Avalon Ave & La Grande Ave
37.7229,-122.4264699,15699,5699,Moscow St & Excelsior Ave
37.7213599,-122.42762,15698,5698,Moscow St & Brazil Ave
37.71982,-122.4287599,15703,5703,Moscow St & Persia Ave
37.71893,-122.4273499,15921,5921,Persia Ave & Prague St
37.7174799,-122.42835,16085,6085,Prague St & Russia Ave
37.71814,-122.42985,16241,6241,Russia Ave & Moscow St
37.71669,-122.4311299,15700,5700,Moscow St & France Ave
37.7151299,-122.4323,15702,5702,Moscow St & Italy Ave
37.7133299,-122.4339599,14889,4889,Geneva Ave & Moscow St
37.7142499,-122.4360399,14890,4890,Geneva Ave & Naples St
37.71514,-122.43803,14884,4884,Geneva Ave & Madrid St
37.71571,-122.4393,14892,4892,Geneva Ave & Paris St
37.7164699,-122.44087,14886,4886,Geneva Ave & Mission St
37.7189299,-122.4435499,14810,4810,Geneva Ave & Cayuga Ave
37.7207999,-122.44674,14803,4803,Balboa Park BART Station
37.7219299,-122.45028,15038,5038,Howth St & Geneva Ave
37.72063,-122.4510999,15040,5040,Howth St & Niagra Ave
37.71978,-122.4516399,15039,5039,Howth St & Mt Vernon Ave
37.72008,-122.453,14911,4911,Grafton Ave & Harold Ave
37.7201399,-122.4559199,17249,7249,Grafton Ave & Plymouth Ave
37.7184499,-122.4562099,15964,5964,Plymouth Ave & Lakeview Ave
37.7175699,-122.4561399,15978,5978,Plymouth Ave & Thrift St
37.71666,-122.45613,15972,5972,Plymouth Ave & Montana St
37.7150099,-122.45613,15965,5965,Plymouth Ave & Lobos St
37.71328,-122.4561699,17230,7230,Plymouth Ave & Broad St
37.7115499,-122.4560799,15977,5977,Plymouth Ave & Sagamore St OB
37.7114899,-122.45888,16322,6322,Sagamore St & Capitol Ave
37.7114399,-122.46156,16321,6321,274 Sagamore St
37.7118299,-122.4650699,13630,3630,Alemany Blvd & Victoria St
37.7116299,-122.4669,13621,3621,Alemany Blvd & Arch St
37.71028,-122.4693299,16484,6484,St Charles Ave & Alemany Blvd
37.7087399,-122.4693199,16485,6485,St Charles Ave & Belle Ave
37.7070499,-122.46865,137606,37606,Daly City BART West Station Rd.
37.7340899,-122.39093,13141,3141,3rd St & Palou Ave
37.73721,-122.3897999,13134,3134,3rd St & La Salle Ave
37.74012,-122.3887,13127,3127,3rd St & Hudson Ave
37.7389999,-122.3865399,15049,5049,Hudson Ave & Mendell St
37.7375899,-122.3841599,15047,5047,Hudson Ave & Keith St
37.73596,-122.38353,15043,5043,Hudson Ave & Cashmere St
37.73469,-122.38305,15042,5042,Hudson Ave & Ardath Ct
37.7333599,-122.3821199,15051,5051,Hudson Ave & Whitney Young Cir
37.73239,-122.3796899,15045,5045,Hudson Ave & Ingalls St
37.7316299,-122.3789599,15768,5768,Northridge Rd & Ingalls St
37.73098,-122.37701,15767,5767,Northridge Rd & Harbor Rd
37.73025,-122.37448,15766,5766,Northridge Rd & Dormitory Rd
37.7287799,-122.37313,14456,4456,Earl St & Kirkwood Ave
37.7298799,-122.3752699,14827,4827,Kirkwood Ave & Dormitory Rd
37.7300399,-122.37711,14817,4817,Kiska Rd & Reardon Rd
37.73108,-122.37939,15242,5242,Kiska Rd & Ingalls St
37.7305799,-122.3803399,15106,5106,Ingalls St & Beatrice Ln
37.73077,-122.3814,15288,5288,La Salle Ave & Ingalls St
37.73137,-122.38172,15290,5290,La Salle Ave & Osceola Dr
37.7329799,-122.38479,15289,5289,La Salle Ave & Newcomb Ave
37.73585,-122.38695,13921,3921,Cashmere St & La Salle Ave
37.7366,-122.3858799,13922,3922,Cashmere St & Whitney Young Cir
37.73575,-122.3835499,13920,3920,Cashmere St & Hudson Ave
37.7376999,-122.3841199,15046,5046,Hudson Ave & Keith St
37.73896,-122.38628,15048,5048,Hudson Ave & Mendell St
37.7399699,-122.3884,137772,37772,New Hall & Hudson St
37.7070499,-122.46865,17606,7606,Daly City BART West Station Rd.
37.71036,-122.4694599,13628,3628,Alemany Blvd & St Charles Ave
37.7114199,-122.46717,13622,3622,Alemany Blvd & Arch St
37.7116399,-122.4649199,13631,3631,Alemany Blvd & Victoria St
37.71128,-122.4619799,16324,6324,Sagamore St & Orizaba Ave
37.71129,-122.4591299,16323,6323,Sagamore St & Capitol Ave
37.7117,-122.45599,15976,5976,Plymouth Ave & Sagamore St
37.71334,-122.45601,15954,5954,Plymouth Ave & Broad St
37.7148399,-122.4560499,15966,5966,Plymouth Ave & Lobos St
37.7165499,-122.45605,15971,5971,Plymouth Ave & Montana St
37.71773,-122.4560699,15979,5979,Plymouth Ave & Thrift St
37.7181699,-122.45606,15963,5963,Plymouth Ave & Lakeview Ave
37.7198799,-122.45601,15958,5958,Plymouth Ave & Grafton Ave
37.71999,-122.45421,14913,4913,Grafton Ave & Lee St
37.7196899,-122.4517699,15446,5446,Mt Vernon Ave & Howth St
37.7193699,-122.4509399,15447,5447,Mt Vernon Ave & Louisburg St
37.7203899,-122.45013,15292,5292,Louisburg St & Niagra Ave
37.7216299,-122.44935,15291,5291,Louisburg St & Geneva Ave
37.7209499,-122.44738,14805,4805,Balboa Park BART Station
37.71872,-122.44355,14811,4811,Geneva Ave & Cayuga Ave
37.7164199,-122.44101,17671,7671,Geneva Ave & Mission St
37.71568,-122.43961,14893,4893,Geneva Ave & Paris St
37.7147699,-122.4375899,14883,4883,Geneva Ave & Madrid St
37.71403,-122.43596,14891,4891,Geneva Ave & Naples St
37.7132299,-122.43356,17979,7979,Moscow St & Geneva Ave
37.7149299,-122.43231,17980,7980,Moscow St & Italy Ave
37.71648,-122.4311399,17981,7981,Moscow St & France Ave
37.7180399,-122.42996,17982,7982,Moscow St & Russia Ave
37.71756,-122.4281999,16084,6084,Prague St & Russia Ave
37.71884,-122.4272199,16083,6083,Prague St & Persia Ave
37.7197299,-122.4286799,15914,5914,Persia Ave & Moscow St
37.72114,-122.4276199,17983,7983,Moscow St & Brazil Ave
37.7227199,-122.42645,17984,7984,Moscow St & Excelsior Ave
37.7242799,-122.42528,17985,7985,Moscow St & Avalon Ave
37.7247399,-122.42422,13680,3680,Avalon Ave & La Grande Ave
37.72508,-122.4234199,13682,3682,Avalon Ave & Peru Ave
37.72543,-122.4221099,14590,4590,Felton St & Madison St
37.7258599,-122.42046,14588,4588,Felton St & Harvard St
37.72637,-122.4185099,14584,4584,Felton St & Cambridge St
37.7268799,-122.41653,14582,4582,Felton St & Amherst St
37.7273999,-122.41457,14596,4596,Felton St & University St
37.7251399,-122.4135399,16788,6788,University St & Bacon St
37.72273,-122.41253,16793,6793,University St & Woolsey St
37.7233799,-122.40961,16972,6972,Woolsey St & Bowdoin St
37.7236199,-122.40864,16979,6979,Woolsey St & Hamilton St
37.7250699,-122.4079799,15030,5030,Holyoke St & Wayland St
37.7265399,-122.40766,13021,3021,Bacon St & Somerset St
37.7268,-122.4066699,13688,3688,Bacon St & Goettingen St
37.7273199,-122.4047,13686,3686,Bacon St & Girard St
37.7276499,-122.40327,13019,3019,Bacon St & San Bruno Ave
37.7284699,-122.40144,15932,5932,Phelps St & Donner Ave
37.7291,-122.4008799,15930,5930,Phelps St & Carroll Ave
37.7301899,-122.39988,15940,5940,Phelps St & Williams Ave
37.73167,-122.3994599,17760,7760,Thornton Dr & Scotia Ave
37.7332,-122.39769,13722,3722,Bridge View Dr & Topeka Ave
37.7320099,-122.3959199,16705,6705,Topeka Ave & Venus St
37.7311699,-122.3952699,16704,6704,Topeka Ave & Thornton Ave
37.72979,-122.3953999,16185,6185,Reddy St & Williams Ave
37.7292499,-122.39285,16969,6969,Williams Ave & 3rd St
37.72789,-122.39027,16842,6842,Van Dyke Ave & Keith St
37.7270699,-122.3888299,16840,6840,Van Dyke Ave & Jennings St
37.72604,-122.3866799,15113,5113,Ingalls St & Van Dyke Ave
37.7271099,-122.38572,15112,5112,Ingalls St & Thomas Ave
37.72837,-122.3845999,15110,5110,Ingalls St & Revere Ave
37.7295299,-122.3862999,16251,6251,Revere Ave & Jennings St
37.73165,-122.39004,16253,6253,Revere Ave & Lane St
37.73241,-122.39135,16248,6248,Revere Ave & 3rd St
37.7649799,-122.41983,13293,3293,16th St & Mission St
37.7652199,-122.41605,13299,3299,16th St & Shotwell St
37.76538,-122.4132899,13289,3289,16th St & Harrison St
37.7655999,-122.41041,13282,3282,16th St & Bryant St
37.7657599,-122.40761,13296,3296,16th St & Potrero Ave
37.7658599,-122.40551,13297,3297,16th St & San Bruno Ave
37.7660099,-122.40259,17761,7761,16th St & Rhode Island St
37.76623,-122.3996799,17762,7762,16th St & Wisconsin St
37.7664,-122.3967799,17763,7763,16th St & Missouri St
37.76665,-122.3925299,17866,7866,16th St & Owen St
37.76677,-122.3907199,17764,7764,16th St & 4th St
37.76905,-122.38923,17321,7321,3rd St & Warriors Way
37.7711599,-122.38962,17765,7765,Mission Bay North & 3rd St
37.7705099,-122.39104,137766,37766,Mission Bay South & 4th St
37.7705099,-122.39104,17766,7766,Mission Bay South & 4th St
37.7693199,-122.3894399,17324,7324,3rd St & Gene Friend Way
37.76686,-122.3908899,17767,7767,16th Street & 4th Street
37.76672,-122.3927999,17865,7865,16th Street & Owen St
37.76649,-122.3970099,17768,7768,16th Street & Missouri St
37.76629,-122.3998399,17769,7769,16th Street & Wisconsin St
37.76612,-122.4026299,17770,7770,16th Street & Rhode Islandi St
37.76604,-122.4046899,13302,3302,16th St & Vermont St
37.7657999,-122.40762,13295,3295,16th St & Potrero Ave
37.7656599,-122.41029,13281,3281,16th St & Bryant St
37.76552,-122.4129799,13288,3288,16th St & Harrison St
37.7654,-122.4154299,17289,7289,16th St & Folsom St
37.7651499,-122.41961,13291,3291,16th St & Mission St
37.7649799,-122.41983,133293,33293,16th St & Mission St
37.7162099,-122.41394,17057,7057,Visitacion Valley Middle Sch
37.7132999,-122.41549,17026,7026,Hahn St & Visitacion Ave
37.7120299,-122.4160499,14938,4938,Hahn St & Sunnydale Ave
37.71163,-122.41521,16580,6580,Sunnydale Ave & Sawyer St
37.7109799,-122.4130199,16573,6573,Sunnydale Ave & Garrison Ave
37.7105899,-122.4114999,16582,6582,Sunnydale Ave & Schwerin St
37.71001,-122.40952,16570,6570,Sunnydale Ave & Cora St
37.7099,-122.4085399,17044,7044,Rutland St & Sunnydale Ave
37.71135,-122.4079299,17046,7046,Rutland St & Visitacion Ave
37.71245,-122.40739,16243,6243,Rutland St & Leland Ave
37.7118999,-122.4057699,17328,7328,Leland Ave & Alpha St
37.71114,-122.4037899,17329,7329,Leland Ave & Bayshore Blvd
37.7122299,-122.40218,17334,7334,Bayshore Blvd & Blanken Ave
37.7120099,-122.4009199,17012,7012,Blanken Ave & Tunnel Ave
37.7115899,-122.3991899,17010,7010,Blanken Ave & Peninsula Ave
37.71119,-122.39747,17009,7009,Blanken Ave & Nueva Avesw
37.7109699,-122.3966099,17006,7006,Blanken Ave & Gillette Ave
37.71088,-122.39476,14576,4576,Executive Park Blvd & Blanken Ave
37.71124,-122.3935799,17747,7747,Executive Park Blvd & Thomas Mellon Dr
37.7098299,-122.39289,14575,4575,Executive Park
37.70898,-122.3942199,13619,3619,Alana Way & Executive Park Blvd
37.711,-122.39636,17007,7007,Blanken Ave & Gillette Ave
37.7112099,-122.3972299,17008,7008,Blanken Ave & Nueva Ave
37.71162,-122.39896,17011,7011,Blanken Ave & Peninsula Ave
37.7120199,-122.4006799,13692,3692,Blanken Ave & Tunnel Ave
37.7122899,-122.40242,136352,36352,San Bruno Ave & Arleta Ave
37.7098299,-122.39289,134575,34575,Executive Park
37.7122899,-122.40242,16352,6352,San Bruno Ave & Arleta Ave
37.7134,-122.40199,17191,7191,San Bruno Ave & Somerset St
37.71467,-122.4004599,16350,6350,3801 San Bruno Ave
37.71662,-122.4002499,16946,6946,Wilde Ave & Girard St
37.7163599,-122.40124,16944,6944,Wilde Ave & Brussels St
37.71629,-122.4023,16949,6949,Wilde Ave & Goettingen St
37.71705,-122.40438,16942,6942,356 Wilde Ave
37.7173499,-122.4052099,17061,7061,Wilde Ave & Rutland St
37.7178199,-122.4071799,16945,6945,Wilde Ave & Delta St
37.7172899,-122.40773,14439,4439,Delta St & Tioga Ave
37.7166,-122.40572,17128,7128,Tioga Ave & Rutland St
37.7153399,-122.40619,17041,7041,Rutland St & Campbell Ave
37.71385,-122.4067199,17039,7039,Rutland St & Arleta Ave
37.7133399,-122.4071499,17330,7330,Raymond Ave & Rutland St
37.71384,-122.40905,17331,7331,Raymond Ave & Delta St
37.7144199,-122.4112099,17335,7335,Raymond Ave & Elliot St
37.7150299,-122.4134699,17332,7332,Raymond Ave & Sawyer St
37.7133499,-122.4144399,17333,7333,Sawyer St & Visitacion Ave
37.7162099,-122.41394,137057,37057,Visitacion Valley Middle Sch
37.7098299,-122.39289,114575,14575,Executive Park
37.7089799,-122.39422,113619,13619,Alana Way & Executive Park Blvd
37.7108799,-122.3947599,114576,14576,Executive Park Blvd & Blanken Ave
37.7109999,-122.3963599,117007,17007,Blanken Ave & Gillette Ave
37.71121,-122.39723,117008,17008,Blanken Ave & Nueva Ave
37.7116199,-122.3989599,117011,17011,Blanken Ave & Peninsula Ave
37.7120199,-122.4006799,113692,13692,Blanken Ave & Tunnel Ave
37.7408799,-122.46572,17582,7582,Ulloa & West Portal
37.73984,-122.4669799,16904,6904,West Portal Ave & Vicente St
37.7380899,-122.46904,17306,7306,West Portal Ave & 14th Ave
37.7363899,-122.4703799,13270,3270,15th Ave & West Portal Ave
37.7343099,-122.47167,15141,5141,Junipero Serra & Sloat Blvd
37.7312399,-122.47186,15139,5139,Junipero Serra Blvd & Ocean Ave
37.7311599,-122.47474,14544,4544,Eucalyptus Dr & 19th Ave
37.73,-122.4760499,13405,3405,20th Ave & Buckingham Way
37.72878,-122.47579,17211,7211,20th Ave & Macy's-Stonestown
37.72634,-122.4761299,13409,3409,20th Ave & Winston Dr
37.7259899,-122.4768699,13797,3797,95 Buckingham Way
37.7259399,-122.4788899,13799,3799,175 Buckingham Way
37.7274869,-122.480039,13802,3802,280 Buckingham Way
37.72855,-122.4791,17807,7807,Winston Dr & Buckingham Way
37.7271199,-122.4833,16954,6954,Winston Dr & Lake Merced Blvd
37.7260599,-122.48434,14840,4840,Lake Merced & State Dr-SFSU
37.7227599,-122.4836299,17808,7808,Font Blvd & Mary Ward Hall
37.7218399,-122.48254,14703,4703,Font Blvd & Arballo Dr
37.72073,-122.48123,17788,7788,Font Blvd & Tapia Dr
37.71959,-122.4799,17789,7789,Font Blvd & Serrano Dr
37.7184704,-122.478666,17790,7790,Font Blvd & Juan Bautista Cir.
37.7174899,-122.47744,17078,7078,Juan Bautista Cir & Font Blvd
37.71671,-122.47603,17236,7236,Font Blvd & Gonzalez Dr
37.7158999,-122.4745799,14706,4706,Font Blvd & Cambon Dr
37.71501,-122.47313,13981,3981,Chumasero Dr & Font Blvd
37.7107099,-122.4713199,15135,5135,J. Serra at S. F. Golf Club
37.7065099,-122.46863,17842,7842,Daly City BART Station
37.71036,-122.46946,13628,3628,Alemany Blvd & St Charles Ave
37.71159,-122.467,17820,7820,Arch St & Alemany Blvd
37.7129999,-122.4727799,17792,7792,Brotherhood Way & Chumasero Dr
37.7137599,-122.4745699,17793,7793,Brotherhood Way & Summit Way
37.7146,-122.48019,17801,7801,Brotherhood Way & Grace Community Church
37.7112,-122.4855099,14837,4837,Lake Merced & Lake Merced Hill
37.7093099,-122.4852899,14829,4829,1100 Lake Merced Blvd
37.7162399,-122.4953399,15125,5125,515 John Muir Dr
37.71701,-122.49777,15129,5129,655 John Muir Dr
37.7189999,-122.5000299,15131,5131,John Muir Dr & Skyline Blvd
37.7263899,-122.50245,16431,6431,Skyline Blvd & Harding Rd
37.72822,-122.50169,16429,6429,Skyline Blvd & Herbst Rd
37.73115,-122.49922,16432,6432,Skyline Blvd & Lake Merced Blvd
37.7337,-122.4965799,17815,7815,Skyline Blvd & Sloat Blvd
37.73373,-122.4945999,16444,6444,Sloat Blvd & 37th Ave
37.7337899,-122.49345,16443,6443,Sloat Blvd & 36th Ave
37.7340499,-122.49342,136442,36442,Sloat Blvd & 36th Ave
37.7340499,-122.49342,16442,6442,Sloat Blvd & 36th Ave
37.7335999,-122.49684,16434,6434,Skyline Blvd & Sloat Blvd
37.7303799,-122.50237,17624,7624,Herbst Rd & Amory Rd
37.7285199,-122.5018799,17951,7951,Herbst Rd & Skyline Blvd
37.71874,-122.4999099,15132,5132,John Muir Dr & Skyline Blvd
37.7167699,-122.49766,15130,5130,655 John Muir Ave
37.7160699,-122.4953899,15126,5126,515 John Muir Dr
37.70913,-122.48498,14828,4828,1100 Lake Merced Blvd
37.71153,-122.4852699,14836,4836,Lake Merced & Lake Merced Hills
37.71449,-122.48022,17796,7796,Brotherhood Way & Grace St
37.71413,-122.47557,17797,7797,Brotherhood Way & Church Access Rd
37.71359,-122.47447,17798,7798,Brotherhood Way & Summit Way
37.7107099,-122.4713199,115135,15135,J. Serra at S. F. Golf Club
37.7057599,-122.46927,14341,4341,Daly City BART Station
37.71036,-122.46946,113628,13628,Alemany Blvd & St Charles Ave
37.71159,-122.467,117820,17820,Arch St & Alemany Blvd
37.71405,-122.47313,17805,7805,Chumasero Dr & Galindo Ave
37.7152099,-122.4731699,14704,4704,Font Blvd & Chumasero Dr
37.7159,-122.47429,14705,4705,Font Blvd & Cambon Dr
37.71678,-122.47576,14707,4707,Font Blvd & Gonzalez Dr
37.7176999,-122.47708,14709,4709,Font Blvd & Juan Bautista Cir
37.7186899,-122.47843,15170,5170,Juan Bautista Cir & Font Blvd
37.7195999,-122.47961,14710,4710,Font Blvd & Serrano Dr
37.72068,-122.4809,14712,4712,Font Blvd & Tapia Dr
37.7217599,-122.4821499,14702,4702,Font Blvd & Arballo Dr
37.7224899,-122.4830599,17806,7806,Font Blvd & Mary Ward Hall
37.72423,-122.4848899,14833,4833,Lake Merced & Font Blvd
37.72698,-122.48331,16955,6955,Winston Dr & Lake Merced Blvd
37.7280299,-122.47913,13803,3803,Buckingham Way & Winston Dr
37.72691,-122.4800399,13801,3801,280 Buckingham Way
37.72587,-122.47879,13800,3800,197 Buckingham Way
37.7259699,-122.4771399,13798,3798,95 Buckingham Way
37.72687,-122.47594,13408,3408,20th Ave & Winston Dr
37.7288699,-122.4756799,13406,3406,20th Ave & Macy's-Stonestown
37.7304199,-122.47588,13404,3404,20th Ave & Buckingham Way
37.73104,-122.47454,14545,4545,Eucalyptus Dr & 19th Ave
37.73099,-122.4724399,14546,4546,Eucalyptus Dr & Junipero Serra Blvd
37.7313599,-122.47167,15138,5138,Ocean Ave & Junipero Serra Blvd
37.73504,-122.4713399,17205,7205,West Portal Ave & Sloat Blvd
37.7364899,-122.47052,16899,6899,West Portal Ave & 15th Ave
37.7378499,-122.46914,16896,6896,West Portal Ave & 14th Ave
